	ID1	ID2	d_radians
19539	266.0	382.0	0.436606129021
21024	302.0	459.0	0.436611095676
69	1.0	328.0	0.436649093109
323	4.0	58.0	0.436652243006
2028	21.0	58.0	0.436658891963
19563	266.0	505.0	0.436668669709
23493	379.0	386.0	0.436692873218
16284	205.0	488.0	0.436742743752
15107	186.0	427.0	0.436771537899
13338	158.0	395.0	0.436895725424
21073	303.0	482.0	0.436924310835
250	3.0	109.0	0.436963702731
15572	194.0	335.0	0.436963709694
23648	384.0	509.0	0.436984887085
17283	222.0	461.0	0.437055413497
12226	142.0	265.0	0.437114623062
23009	360.0	442.0	0.437120514374
5438	57.0	435.0	0.437135507019
10590	121.0	137.0	0.437239431228
4752	49.0	141.0	0.437245464321
8547	95.0	333.0	0.437264963815
18695	248.0	386.0	0.437265293651
12829	151.0	258.0	0.437281483483
20462	288.0	445.0	0.437302233277
17045	218.0	441.0	0.437308677116
8577	95.0	463.0	0.437323144569
19671	269.0	404.0	0.437358101638
2450	24.0	504.0	0.437381683489
12105	140.0	436.0	0.437386971412
13484	160.0	502.0	0.437421693591
18456	244.0	267.0	0.437421825969
19355	263.0	265.0	0.437427259511
8311	93.0	100.0	0.437510970107
13132	155.0	230.0	0.437532500101
15076	186.0	305.0	0.437558882408
6131	66.0	89.0	0.437589954803
24909	449.0	510.0	0.437610335268
24507	426.0	474.0	0.437680973635
22968	358.0	475.0	0.437739685656
6322	68.0	232.0	0.437748127939
11520	132.0	398.0	0.437838034633
1112	11.0	336.0	0.437852364394
10532	120.0	225.0	0.437875968459
24375	418.0	493.0	0.437894658736
10228	116.0	253.0	0.437906508448
7161	78.0	100.0	0.4379353006
2340	24.0	72.0	0.437943209143
18504	245.0	251.0	0.438024306831
14860	182.0	461.0	0.438079096044
4877	50.0	416.0	0.438079885024
580	6.0	257.0	0.438149318538
15441	192.0	313.0	0.438167144801
11790	136.0	137.0	0.438208024382
19689	270.0	328.0	0.438243724073
12722	149.0	379.0	0.438289120388
19307	261.0	513.0	0.438301162354
4243	43.0	290.0	0.438393130376
14267	173.0	412.0	0.43839431287
18802	250.0	414.0	0.438525931833
699	7.0	373.0	0.438548565523
964	10.0	295.0	0.438557486725
19025	255.0	458.0	0.438560642001
274	3.0	256.0	0.438597171158
8241	91.0	404.0	0.438601690846
4691	48.0	290.0	0.438611544892
15115	186.0	454.0	0.438651791939
20677	294.0	391.0	0.438663550397
5360	56.0	488.0	0.438715792224
23416	375.0	416.0	0.438723775702
1364	14.0	124.0	0.438733699783
1382	14.0	194.0	0.438737010821
15765	197.0	405.0	0.438747077772
12611	147.0	424.0	0.43877714043
12984	153.0	229.0	0.438829686133
5832	62.0	254.0	0.438862099723
5733	60.0	444.0	0.438903408147
12301	143.0	217.0	0.438974220795
11004	126.0	162.0	0.438999155078
9617	108.0	443.0	0.439002992228
6689	72.0	333.0	0.439010065169
24576	428.0	502.0	0.439075440868
18820	251.0	289.0	0.439092530068
25314	495.0	497.0	0.439164636833
3910	40.0	142.0	0.439169306855
14189	172.0	339.0	0.439268117307
13129	155.0	218.0	0.439342406241
8569	95.0	440.0	0.439359056818
8169	90.0	397.0	0.439388213746
12897	152.0	238.0	0.439406610764
5294	56.0	91.0	0.439520465748
10404	118.0	369.0	0.439529854449
7961	88.0	91.0	0.439564669088
22007	328.0	427.0	0.439610408067
17340	223.0	478.0	0.439621371786
16640	211.0	496.0	0.439661478983
8814	98.0	436.0	0.439664861463
5154	54.0	258.0	0.439697012278
23357	373.0	514.0	0.439697274247
18269	240.0	348.0	0.439776649395
11375	130.0	386.0	0.439801919078
19404	263.0	492.0	0.439813790381
19292	261.0	447.0	0.439820543287
15810	198.0	352.0	0.43983489754
1831	19.0	188.0	0.439860395413
24830	443.0	455.0	0.439896946886
2437	24.0	455.0	0.439932030661
8506	95.0	174.0	0.439950916785
7470	80.0	460.0	0.43995259011
11987	138.0	446.0	0.439974603438
16156	203.0	416.0	0.440036404538
1188	12.0	225.0	0.44003801344
4500	46.0	134.0	0.440073713354
18665	248.0	249.0	0.440193603008
567	6.0	172.0	0.440206095672
5404	57.0	278.0	0.440222462052
22817	354.0	365.0	0.440229354144
16063	201.0	492.0	0.440258084128
1314	13.0	379.0	0.440283886569
10217	116.0	217.0	0.440303943906
16547	210.0	373.0	0.440358004904
13512	161.0	298.0	0.440369437323
7663	84.0	153.0	0.440378080414
19484	265.0	348.0	0.440445100347
19558	266.0	465.0	0.440454310446
5866	62.0	446.0	0.440476687847
22254	335.0	345.0	0.440500190144
17443	225.0	366.0	0.440548713054
8223	91.0	337.0	0.440564421734
13949	168.0	361.0	0.440579550905
21871	324.0	480.0	0.440621456061
24449	422.0	516.0	0.440646784594
10296	117.0	228.0	0.440670212653
14969	184.0	347.0	0.440712740472
10563	120.0	396.0	0.440735436373
17608	228.0	301.0	0.440763337522
9034	101.0	195.0	0.440771000628
12610	147.0	423.0	0.440778275669
25060	460.0	499.0	0.44081683304
18163	238.0	475.0	0.440827398337
3932	40.0	217.0	0.440922865404
24964	452.0	511.0	0.440940767473
18044	236.0	373.0	0.441001100287
5190	54.0	425.0	0.441058165067
3655	37.0	245.0	0.441140420517
762	8.0	149.0	0.441171113484
25148	470.0	508.0	0.441231166174
17063	219.0	254.0	0.44133863756
20585	291.0	485.0	0.441357219567
8073	89.0	363.0	0.441358085661
12483	145.0	483.0	0.441395372985
2948	29.0	342.0	0.441436209601
7991	88.0	337.0	0.441502027762
7840	86.0	213.0	0.44150220922
16358	206.0	511.0	0.441536096999
8009	88.0	418.0	0.441555724467
11420	131.0	223.0	0.441568784515
7771	85.0	298.0	0.441580414599
24229	411.0	480.0	0.441592174775
7872	86.0	347.0	0.441641952977
1727	18.0	198.0	0.441710910077
14998	184.0	492.0	0.441725517248
10874	124.0	365.0	0.441825717503
20847	299.0	308.0	0.441863363619
1858	19.0	337.0	0.441874031356
7903	86.0	492.0	0.441910510859
2359	24.0	142.0	0.441943735959
19152	258.0	410.0	0.441983794159
16100	202.0	420.0	0.441989040693
18213	239.0	422.0	0.442032039492
24149	407.0	476.0	0.44204961063
15374	191.0	209.0	0.442051772156
24166	408.0	476.0	0.442078756884
7191	78.0	186.0	0.442089847661
23291	371.0	394.0	0.442118199798
21326	309.0	485.0	0.442148560183
24363	417.0	479.0	0.442204610043
13386	159.0	368.0	0.442227372793
20970	301.0	443.0	0.442307277063
4567	46.0	449.0	0.442326135177
5262	55.0	346.0	0.442389415568
24389	420.0	438.0	0.442415004708
4578	46.0	495.0	0.442556301096
24203	410.0	471.0	0.442668166196
3500	36.0	57.0	0.442671873937
20115	279.0	437.0	0.442702995946
516	5.0	417.0	0.442813227971
12241	142.0	341.0	0.442825876367
18835	251.0	393.0	0.442832506071
23795	390.0	397.0	0.442858293539
8742	97.0	492.0	0.44288259678
17186	221.0	360.0	0.44290229258
8615	96.0	274.0	0.442942680846
13001	153.0	303.0	0.443018621985
14547	178.0	231.0	0.44304123404
17134	220.0	433.0	0.443056106082
847	9.0	145.0	0.443123441135
16765	213.0	423.0	0.443148712009
23655	385.0	419.0	0.443168485458
19495	265.0	440.0	0.443181790298
20804	297.0	439.0	0.443187183715
24514	426.0	496.0	0.44322839877
24104	404.0	446.0	0.443240349124
5226	55.0	106.0	0.443289494781
2792	28.0	160.0	0.44330235523
10374	118.0	157.0	0.443325114799
24245	412.0	437.0	0.443350723205
7192	78.0	189.0	0.443353497998
20408	287.0	344.0	0.443357141602
24191	410.0	425.0	0.443374461816
16047	201.0	422.0	0.443404694103
4445	45.0	387.0	0.443415785891
20448	288.0	345.0	0.443439808227
17258	222.0	319.0	0.443558340624
12402	144.0	389.0	0.443584404324
20456	288.0	393.0	0.44360707601
7426	80.0	241.0	0.443622332012
14203	172.0	401.0	0.443624045864
20460	288.0	440.0	0.443624894305
17233	222.0	230.0	0.443644431094
19900	275.0	383.0	0.443710033081
14766	181.0	297.0	0.443720261882
1806	18.0	516.0	0.443765662852
25019	457.0	458.0	0.443771656897
24052	401.0	414.0	0.443773670192
21162	305.0	461.0	0.443786143166
25071	462.0	480.0	0.443830663355
11688	134.0	380.0	0.443921064759
12135	141.0	172.0	0.443947154001
15983	200.0	443.0	0.443956688514
1226	12.0	441.0	0.443998044414
24945	451.0	502.0	0.444008006381
4512	46.0	206.0	0.444023884206
17229	221.0	516.0	0.444082466139
9809	111.0	408.0	0.444085320516
9808	111.0	407.0	0.444095702948
23459	377.0	378.0	0.444111246811
8733	97.0	445.0	0.444137980804
22574	345.0	348.0	0.444143796668
9722	110.0	219.0	0.444176218012
24548	427.0	502.0	0.44418576377
23157	365.0	499.0	0.444207529776
3876	39.0	465.0	0.444256620541
15764	197.0	401.0	0.444336739077
2224	23.0	57.0	0.444368303953
19331	262.0	361.0	0.444386444168
17713	229.0	455.0	0.444389219849
14483	176.0	475.0	0.444448008796
23954	398.0	399.0	0.44447292368
3345	33.0	490.0	0.444487795179
7601	83.0	218.0	0.444495161761
9235	103.0	492.0	0.444546410137
2452	24.0	516.0	0.444546767503
19455	264.0	475.0	0.444555766601
16270	205.0	386.0	0.444572649395
5811	62.0	106.0	0.444589681398
394	4.0	310.0	0.444605037895
2099	21.0	310.0	0.444607175068
17237	222.0	245.0	0.44463854238
22382	338.0	425.0	0.444675304884
10843	124.0	217.0	0.444678871738
24900	449.0	462.0	0.444700126119
11580	133.0	264.0	0.444734703815
10585	121.0	127.0	0.444750541532
17086	219.0	403.0	0.444769123928
23903	395.0	396.0	0.444806916275
6639	72.0	100.0	0.444817249359
11176	128.0	251.0	0.444862141474
7225	78.0	314.0	0.444985977941
10243	116.0	319.0	0.444989545649
10777	123.0	320.0	0.445052863632
17375	224.0	387.0	0.445079550962
16950	217.0	244.0	0.445205649048
21412	312.0	338.0	0.445226885137
20256	283.0	297.0	0.445235458249
9316	105.0	116.0	0.445277319364
2922	29.0	232.0	0.44528006762
22389	338.0	488.0	0.445310119259
19800	272.0	417.0	0.445351059272
22182	333.0	388.0	0.445445944965
10162	115.0	428.0	0.44545020007
5291	56.0	74.0	0.445508649784
1210	12.0	375.0	0.445550808378
1298	13.0	323.0	0.445554539506
18980	254.0	418.0	0.445584472756
5470	58.0	100.0	0.445615508704
20736	295.0	501.0	0.445627661479
15349	190.0	394.0	0.445631686525
17615	228.0	328.0	0.445714373161
23919	395.0	486.0	0.445726031783
19133	258.0	338.0	0.445799356592
22902	357.0	363.0	0.445819054739
22774	352.0	451.0	0.445838828189
7341	79.0	334.0	0.445962946619
12501	146.0	172.0	0.445964439633
10256	116.0	393.0	0.445967898245
20110	279.0	428.0	0.446117651638
890	9.0	470.0	0.446172596409
6229	67.0	88.0	0.44617599322
3817	39.0	81.0	0.446179021146
23872	393.0	469.0	0.446181351961
5334	56.0	337.0	0.446181476495
5032	52.0	348.0	0.446199897989
15108	186.0	428.0	0.446220540146
19798	272.0	396.0	0.446227917081
9613	108.0	421.0	0.446230611941
22173	333.0	336.0	0.446250064282
8797	98.0	357.0	0.446282968463
9509	107.0	328.0	0.446301179086
1470	15.0	123.0	0.446312713741
18671	248.0	294.0	0.446344195143
3094	30.0	459.0	0.446433307752
2002	20.0	459.0	0.44643902086
11838	136.0	334.0	0.446484236113
18668	248.0	277.0	0.446526970978
11948	138.0	161.0	0.446535175172
1804	18.0	504.0	0.446582845223
19347	262.0	448.0	0.446590379049
11021	126.0	249.0	0.446592059654
1277	13.0	205.0	0.446628061398
13344	158.0	469.0	0.446750188321
5946	64.0	108.0	0.446834684673
4924	51.0	254.0	0.446877838862
17600	228.0	239.0	0.446930350202
8829	98.0	495.0	0.447053025547
13934	168.0	294.0	0.44706369019
21532	315.0	453.0	0.44714222897
23081	362.0	465.0	0.447157685532
16027	201.0	310.0	0.447214032469
5202	54.0	471.0	0.447221978833
19944	276.0	361.0	0.447222824214
9575	108.0	193.0	0.44729524755
10063	114.0	452.0	0.447345159347
8583	95.0	492.0	0.447369385159
5732	60.0	441.0	0.447370335147
2715	27.0	277.0	0.447377162958
18331	241.0	445.0	0.447381124375
23184	366.0	482.0	0.447429164652
25338	498.0	504.0	0.447452058454
21559	316.0	441.0	0.447498167661
9447	106.0	361.0	0.447506070518
20436	288.0	289.0	0.447584297082
119	2.0	28.0	0.447653464625
10924	125.0	228.0	0.447723086928
23339	373.0	413.0	0.447756249485
23082	362.0	467.0	0.447758236305
12317	143.0	267.0	0.447840088045
19578	267.0	348.0	0.447873268784
16613	211.0	373.0	0.447874791988
15012	185.0	250.0	0.447936071698
13777	165.0	390.0	0.447963837715
10372	118.0	135.0	0.448008877504
7799	85.0	446.0	0.448017050647
12576	147.0	247.0	0.44805184047
12932	152.0	389.0	0.448063421776
24616	432.0	493.0	0.448119022581
21661	319.0	454.0	0.448145140101
6253	67.0	226.0	0.448152024758
24722	437.0	443.0	0.448173124734
2516	25.0	253.0	0.448227176706
20434	287.0	478.0	0.448262409798
9836	112.0	152.0	0.448278511047
21812	323.0	413.0	0.448304723101
5686	60.0	222.0	0.448365915467
13711	164.0	311.0	0.448391554369
3978	40.0	455.0	0.448392898541
23659	385.0	446.0	0.448414678493
5991	64.0	301.0	0.448426030592
11512	132.0	345.0	0.448467218121
18948	253.0	499.0	0.448470918554
3453	35.0	187.0	0.448498246181
7712	84.0	336.0	0.448519655453
17934	234.0	280.0	0.448542225043
2	1.0	8.0	0.448573469692
462	5.0	170.0	0.448583396987
8551	95.0	341.0	0.448586281531
16514	210.0	232.0	0.448691917737
3434	35.0	39.0	0.448701354851
19365	263.0	319.0	0.448720856754
7459	80.0	416.0	0.448736790184
7832	86.0	182.0	0.448750334157
9046	101.0	241.0	0.448757703532
2092	21.0	265.0	0.448822139489
387	4.0	265.0	0.448822752678
10239	116.0	310.0	0.448855445384
18806	250.0	453.0	0.448861484726
1795	18.0	466.0	0.449014674952
7998	88.0	383.0	0.449041710772
15998	200.0	499.0	0.449155131357
169	2.0	278.0	0.449168255013
300	3.0	460.0	0.449256733422
9007	100.0	517.0	0.449259555961
3812	39.0	59.0	0.449301811882
19129	258.0	323.0	0.449328607775
25256	483.0	515.0	0.449411101369
19897	275.0	375.0	0.449431789052
9276	104.0	313.0	0.449459612517
3412	34.0	346.0	0.449482718036
8861	99.0	252.0	0.449525818821
7029	76.0	476.0	0.449572201634
5571	58.0	498.0	0.449580459327
19350	262.0	488.0	0.44962497542
21271	308.0	435.0	0.44967234769
19733	270.0	498.0	0.449844203393
259	3.0	157.0	0.449970481478
5600	59.0	216.0	0.450035314049
5663	60.0	121.0	0.450049509826
25079	463.0	472.0	0.450050945084
3944	40.0	264.0	0.45008992574
7835	86.0	194.0	0.450133681022
6968	76.0	209.0	0.450167789043
12582	147.0	281.0	0.450248356223
431	4.0	474.0	0.450276559152
2136	21.0	474.0	0.450281663951
20361	285.0	487.0	0.450285954805
21145	305.0	388.0	0.450326459317
22313	336.0	455.0	0.450416381209
13801	166.0	205.0	0.45061728782
4779	49.0	312.0	0.450629346223
3871	39.0	429.0	0.450636508173
1700	18.0	112.0	0.450648178296
8315	93.0	115.0	0.450686033459
952	10.0	236.0	0.45068818948
7983	88.0	269.0	0.450688819929
2303	23.0	434.0	0.450691636478
2505	25.0	217.0	0.450742794211
22568	344.0	465.0	0.450746569207
20113	279.0	435.0	0.450750890827
5148	54.0	232.0	0.450764090165
23417	375.0	417.0	0.450785635337
15805	198.0	328.0	0.450792836049
22259	335.0	389.0	0.450795081053
22191	333.0	427.0	0.450807799218
924	10.0	98.0	0.450825303161
20140	279.0	517.0	0.450831543109
15808	198.0	333.0	0.450841375125
7086	77.0	239.0	0.450883628292
21814	323.0	425.0	0.450900376251
3429	34.0	448.0	0.450906206756
9211	103.0	351.0	0.450931852516
15517	193.0	438.0	0.450948505169
1878	19.0	424.0	0.450994084987
20772	296.0	461.0	0.451018986042
13882	167.0	290.0	0.45105281072
24580	428.0	517.0	0.451063850633
18082	237.0	282.0	0.451070869179
20507	289.0	469.0	0.451107375222
25240	481.0	496.0	0.451111706876
10572	120.0	441.0	0.451141358227
8523	95.0	233.0	0.451197056927
2472	25.0	105.0	0.45121019803
10660	121.0	461.0	0.451231785954
13789	165.0	493.0	0.451236907017
24177	409.0	431.0	0.451300521461
20828	298.0	396.0	0.451392761318
16320	206.0	380.0	0.451407909094
2990	30.0	42.0	0.451409877146
1898	20.0	42.0	0.451427752294
21664	319.0	460.0	0.451439684562
11397	130.0	489.0	0.451444885144
9462	106.0	448.0	0.45145293568
15903	199.0	398.0	0.451470964684
6686	72.0	328.0	0.451615529294
6096	65.0	340.0	0.451670450846
130	2.0	89.0	0.451689497116
19692	270.0	333.0	0.451701819314
24464	423.0	505.0	0.451742299235
20893	300.0	317.0	0.451770335609
1265	13.0	149.0	0.451817319359
1339	14.0	37.0	0.45183272421
17859	232.0	425.0	0.451850873265
3231	32.0	350.0	0.451916871608
3266	33.0	114.0	0.451958814828
23563	381.0	423.0	0.452011568917
6282	67.0	404.0	0.452012891047
17825	232.0	258.0	0.452023651344
20946	301.0	333.0	0.452028212854
15194	188.0	234.0	0.452062052496
13119	155.0	182.0	0.45208818051
7581	82.0	508.0	0.452171955887
7359	79.0	440.0	0.452189878225
8439	94.0	294.0	0.452275881502
12980	153.0	215.0	0.452348117899
11071	126.0	471.0	0.452392834414
131	2.0	93.0	0.452491152744
14588	178.0	508.0	0.452586391635
2394	24.0	270.0	0.452632277503
20321	284.0	397.0	0.452660460253
14209	172.0	448.0	0.452665685568
19587	267.0	422.0	0.452682078083
1839	19.0	219.0	0.452692032285
2345	24.0	93.0	0.452703195326
19340	262.0	391.0	0.45270806526
3161	31.0	377.0	0.4527395276
19766	271.0	457.0	0.452768948978
18608	246.0	487.0	0.452805736538
16395	207.0	458.0	0.452856651168
14316	174.0	305.0	0.45287322832
25367	507.0	508.0	0.452917802958
5108	53.0	483.0	0.452975185011
5490	58.0	153.0	0.452988286252
19960	276.0	448.0	0.453052854402
12233	142.0	311.0	0.453069210117
15654	195.0	500.0	0.453088238253
733	8.0	10.0	0.453121790925
7665	84.0	155.0	0.453136278328
6306	68.0	149.0	0.453224160633
4133	42.0	241.0	0.453230832094
10678	122.0	204.0	0.453233812263
17583	227.0	490.0	0.453252913095
13871	167.0	202.0	0.453297942774
16528	210.0	304.0	0.453431522324
12185	141.0	471.0	0.453440057655
22680	348.0	500.0	0.453534209272
12516	146.0	276.0	0.453568163486
20996	302.0	327.0	0.453570144321
23957	398.0	422.0	0.453616915718
7861	86.0	289.0	0.453622115737
18480	244.0	422.0	0.453628609477
23361	374.0	392.0	0.453669589598
5256	55.0	312.0	0.453687874121
20884	299.0	494.0	0.453695783772
19698	270.0	387.0	0.453726010752
12366	144.0	145.0	0.453766778652
12946	152.0	454.0	0.453821246997
6603	71.0	434.0	0.453847167759
23492	379.0	385.0	0.453854858292
18146	238.0	426.0	0.453878290896
13769	165.0	349.0	0.453881562731
10635	121.0	319.0	0.453887421413
13566	162.0	277.0	0.453910981572
2531	25.0	319.0	0.45394786948
23634	384.0	402.0	0.453958563554
2148	21.0	517.0	0.453961520482
443	4.0	517.0	0.453961538119
14960	184.0	319.0	0.453964867275
22128	332.0	387.0	0.45397479859
17315	223.0	375.0	0.453986917067
7591	83.0	148.0	0.453991636044
6330	68.0	277.0	0.45401298118
20243	282.0	438.0	0.45402420447
15932	199.0	511.0	0.454031240903
2958	29.0	386.0	0.454120699747
16478	209.0	316.0	0.454124464744
25166	472.0	496.0	0.454205888104
3225	32.0	287.0	0.454221379962
21052	303.0	375.0	0.454277101186
12514	146.0	262.0	0.454291182096
21803	323.0	373.0	0.454297714071
12147	141.0	262.0	0.454324818163
1688	18.0	72.0	0.454393995878
22766	352.0	428.0	0.454410676359
17517	226.0	493.0	0.454417560732
1613	16.0	501.0	0.45443744672
16999	217.0	476.0	0.454504840616
189	2.0	380.0	0.454516782903
22618	346.0	404.0	0.45458473186
23114	363.0	481.0	0.454585632648
25024	457.0	481.0	0.45464933783
15658	195.0	513.0	0.454654426618
8388	93.0	452.0	0.454671542994
1573	16.0	255.0	0.454740536051
21690	320.0	392.0	0.454751228953
3415	34.0	361.0	0.454795392124
1089	11.0	244.0	0.454800428284
15442	192.0	317.0	0.454894699832
9637	109.0	124.0	0.454909160765
18999	255.0	295.0	0.455027594028
5444	57.0	450.0	0.455090474795
24249	412.0	457.0	0.455124411349
11771	135.0	408.0	0.45515326735
11770	135.0	407.0	0.455177529237
7521	81.0	414.0	0.455238793171
4236	43.0	248.0	0.455251300731
13924	168.0	232.0	0.455270569346
10314	117.0	327.0	0.455323188716
21241	307.0	513.0	0.455381622183
16192	204.0	287.0	0.4554380875
7585	83.0	85.0	0.455495352054
18870	252.0	330.0	0.455588541151
11936	137.0	455.0	0.455621521204
24494	426.0	436.0	0.455671959377
5388	57.0	196.0	0.455684241599
15253	189.0	233.0	0.455700169902
15922	199.0	466.0	0.455703146417
3641	37.0	201.0	0.455703151872
7181	78.0	153.0	0.455742829692
4816	50.0	60.0	0.455769731128
12286	143.0	169.0	0.455770722122
7486	81.0	157.0	0.455817028992
11350	130.0	294.0	0.455840364084
7373	79.0	498.0	0.455849646955
1255	13.0	94.0	0.455868373038
10944	125.0	327.0	0.455931335074
10838	124.0	200.0	0.455935215032
22164	332.0	497.0	0.455964940967
5077	53.0	231.0	0.455968239058
19887	275.0	297.0	0.456086367559
24438	422.0	474.0	0.456132614354
2336	24.0	58.0	0.456160259148
524	5.0	465.0	0.456169608401
11549	133.0	142.0	0.456237116215
19770	271.0	473.0	0.456267467568
9812	111.0	430.0	0.456284302679
14616	179.0	308.0	0.456294717871
10539	120.0	275.0	0.456357386198
14192	172.0	361.0	0.45636024779
3376	34.0	146.0	0.456389562743
19826	273.0	331.0	0.45640453171
23246	369.0	416.0	0.456424164834
22383	338.0	446.0	0.456435925698
22100	331.0	372.0	0.456455629541
7422	80.0	229.0	0.456484191765
15447	192.0	329.0	0.456504608355
4144	42.0	288.0	0.456590537086
23502	379.0	425.0	0.45661049897
2867	28.0	466.0	0.456644566203
486	5.0	281.0	0.456686701335
9294	104.0	391.0	0.45682832078
16477	209.0	314.0	0.456830487005
6411	69.0	213.0	0.456922174304
19694	270.0	352.0	0.456972758185
22123	332.0	341.0	0.456978374303
17890	233.0	314.0	0.456999377646
8724	97.0	407.0	0.457020966874
8725	97.0	408.0	0.457044313769
13101	154.0	445.0	0.457046755274
8454	94.0	356.0	0.457093973513
12839	151.0	312.0	0.457102304736
9751	110.0	397.0	0.457111246585
19940	276.0	339.0	0.4571166969
8888	99.0	412.0	0.457119213484
24246	412.0	438.0	0.457203522536
22891	356.0	480.0	0.457244964812
18673	248.0	299.0	0.45729764625
11121	127.0	375.0	0.457319573447
16337	206.0	442.0	0.457362480212
25106	466.0	490.0	0.457365142027
3914	40.0	153.0	0.45738858556
17079	219.0	383.0	0.4574486641
2061	21.0	164.0	0.457477172992
356	4.0	164.0	0.45748386396
22185	333.0	398.0	0.457489703048
10155	115.0	398.0	0.45753118545
15290	189.0	440.0	0.457535548899
17960	234.0	429.0	0.457610595715
15649	195.0	470.0	0.457612403701
7306	79.0	189.0	0.457620196844
9715	110.0	171.0	0.457659227011
13165	155.0	396.0	0.457682844098
6794	73.0	418.0	0.45770242411
7125	77.0	422.0	0.457733454063
15431	192.0	271.0	0.457763358804
21987	327.0	516.0	0.457812800685
19854	274.0	292.0	0.457873967273
9409	106.0	146.0	0.457891742819
5235	55.0	171.0	0.457905152358
25190	474.0	511.0	0.457908233979
24502	426.0	463.0	0.457998057758
24744	437.0	516.0	0.458004807782
13442	160.0	358.0	0.458007699676
21915	325.0	503.0	0.458020025593
22744	351.0	460.0	0.45805340227
19145	258.0	379.0	0.458062958209
1229	12.0	467.0	0.458069291325
9937	113.0	210.0	0.458274293729
916	10.0	46.0	0.458275371013
2744	27.0	401.0	0.458290683983
3410	34.0	339.0	0.458300063348
4729	48.0	481.0	0.458304289642
21489	314.0	440.0	0.458307719674
3691	37.0	441.0	0.458382462668
2251	23.0	211.0	0.458456350634
7972	88.0	208.0	0.45845908607
15244	189.0	209.0	0.458511640348
21631	318.0	465.0	0.458551101003
2432	24.0	437.0	0.458561437512
8949	100.0	270.0	0.458573784749
9242	104.0	141.0	0.458632853148
18367	242.0	327.0	0.458640917534
5782	61.0	349.0	0.458677184784
7179	78.0	143.0	0.458718757582
2933	29.0	294.0	0.45873359811
2267	23.0	279.0	0.458745057923
11068	126.0	451.0	0.458776070886
11253	129.0	215.0	0.458856687836
22142	332.0	434.0	0.458872279841
575	6.0	232.0	0.458885020691
23664	386.0	391.0	0.458895062803
2767	28.0	66.0	0.458901387557
19923	275.0	486.0	0.458960211978
12915	152.0	311.0	0.459022411802
15898	199.0	380.0	0.459046647592
8076	89.0	380.0	0.459053898013
9026	101.0	164.0	0.459076947852
9112	102.0	255.0	0.459080097485
19016	255.0	406.0	0.459089354352
2527	25.0	310.0	0.459110245165
17202	221.0	434.0	0.459130814279
23958	398.0	426.0	0.459131950992
6244	67.0	171.0	0.459139013262
18161	238.0	472.0	0.459152827939
10906	125.0	152.0	0.459185628096
2905	29.0	149.0	0.459199675252
17417	225.0	230.0	0.459229875441
21710	320.0	466.0	0.459265682326
6024	64.0	437.0	0.459269907602
18581	246.0	392.0	0.459278945772
11285	129.0	335.0	0.459300736715
7337	79.0	314.0	0.459301237881
16628	211.0	447.0	0.459348866633
7208	78.0	244.0	0.459356196386
9794	111.0	287.0	0.459376869238
453	5.0	90.0	0.459378004488
6591	71.0	392.0	0.459390415682
2489	25.0	155.0	0.459423613978
24997	455.0	475.0	0.459435971464
7287	79.0	124.0	0.459437734203
23086	362.0	505.0	0.459457932869
1868	19.0	390.0	0.459541136198
22713	350.0	414.0	0.459567282306
21401	311.0	506.0	0.459573957752
9339	105.0	200.0	0.459588679891
24085	403.0	409.0	0.459609344062
17843	232.0	357.0	0.459642166037
11134	127.0	431.0	0.459650561741
17357	224.0	301.0	0.459717850478
1376	14.0	164.0	0.459743090839
11096	127.0	222.0	0.459789665178
4865	50.0	362.0	0.459814293469
7270	79.0	80.0	0.459907629233
17415	224.0	516.0	0.459928104208
9004	100.0	504.0	0.459934517554
6551	71.0	196.0	0.459952276416
4933	51.0	344.0	0.459979343044
19199	259.0	422.0	0.460052482458
7118	77.0	388.0	0.460060001094
11007	126.0	179.0	0.460117967892
9263	104.0	249.0	0.460147387244
4313	44.0	164.0	0.460180012853
6422	69.0	283.0	0.460224031556
10731	123.0	129.0	0.460254432445
18344	241.0	499.0	0.460362083797
11312	129.0	476.0	0.46037653503
2736	27.0	368.0	0.460410671446
7584	82.0	515.0	0.460543404274
14770	181.0	344.0	0.46056135158
13380	159.0	338.0	0.460566239162
11653	134.0	206.0	0.460572761672
10130	115.0	305.0	0.460578916142
1682	18.0	42.0	0.460614753273
18635	247.0	315.0	0.460672246006
7536	82.0	145.0	0.460693203651
13838	166.0	379.0	0.460697650502
21594	317.0	468.0	0.460714672585
18771	249.0	481.0	0.460735892728
12592	147.0	362.0	0.460812797673
8656	97.0	124.0	0.460880817059
19326	262.0	339.0	0.460912726512
3358	34.0	41.0	0.460923846047
19022	255.0	438.0	0.460949553467
15614	195.0	240.0	0.461064569745
18973	254.0	391.0	0.461067248696
20625	293.0	370.0	0.461111098541
9357	105.0	253.0	0.461115038203
13572	162.0	304.0	0.461116343916
3315	33.0	387.0	0.461130981594
24706	436.0	472.0	0.46115401535
16269	205.0	385.0	0.461156149598
7693	84.0	253.0	0.46120363967
19446	264.0	452.0	0.461260085915
6105	65.0	390.0	0.461277316862
9166	103.0	137.0	0.461286260947
13768	165.0	340.0	0.461301354242
4071	42.0	44.0	0.461324926544
19479	265.0	335.0	0.461339225271
17074	219.0	346.0	0.461361147461
15582	194.0	388.0	0.461373968667
13143	155.0	288.0	0.461378323186
